"Geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SNX12",3107.04972285489,0.360595529737412,0.0658041408890226,5.47983037033412,0.04641280030213,0.0671264737194111
"FOXO4",1875.10252553099,1.28285121870351,0.0775510151054769,16.542030003846,9.05378674147281e-41,9.83220852886658e-40
"CXorf65",31.2482889205616,0.182508009651111,0.262305200285026,0.695784946134479,0.651114481965007,0.746684463213221
"IL2RG",745.644665182177,-1.20904100251022,0.206119702475611,-5.86572262616807,1.63701044404205e-06,3.72638507000347e-06
"MED12",4031.39680524769,-0.0516958828737699,0.058590406760386,-0.882326744806325,0.999643698957263,0.999999999984865
"NLGN3",141.016847567869,0.0112352899096519,0.128318740709637,0.087557669655404,0.989491496786837,0.999999999984865
"GJB1",128.113001872025,-2.27915129303987,0.40859549907521,-5.57801370352429,3.41756287056435e-07,8.19442758343227e-07
"ZMYM3",2460.51735402266,-0.190151683599734,0.0621263367645442,-3.06072582905379,0.832309643996059,0.916676734603019
"NONO",14659.0849063523,-0.161031948205991,0.03521832262548,-4.57239119302877,0.994234587771796,0.999999999984865
"ITGB1BP2",67.1819534753922,-0.120755001142552,0.158038935083027,-0.764083870086271,0.802754423001676,0.890364251311706
"TAF1",3307.87244605579,-0.870516670274724,0.0532940544795543,-16.3342173676932,1.24165444621883e-31,1.00296563946569e-30
"INGX",1.39400237526064,-1.58445531243026,0.384302795830499,-4.12293464846167,0.000258813283571529,0.000486579062407004
"OGT",20567.5881523054,0.703660836078101,0.0687933024326848,10.2286241711778,2.13274585102062e-11,6.74770641995788e-11
"GCNA",204.368728129486,0.631637346254115,0.129178663297588,4.88964144797672,0.00156670652127472,0.00271991429120915
"CXCR3",31.357963428494,-2.70163868639466,0.267648598475801,-10.0939765863893,2.59688589759422e-20,1.32849370171045e-19
"NHSL2",1357.92427270979,0.163477797448751,0.170745147738106,0.957437441791893,0.701554923603445,0.79605344520962
"RPS26P11",1.33178393796843,-2.27848860193701,0.235040084918177,-9.69404262566621,3.05704239841412e-18,1.40594797777086e-17
"PIN4",647.89917408625,-0.0422145934958167,0.0694154563409401,-0.608144003094584,0.998633165280678,0.999999999984865
"ERCC6L",71.9469310756881,-2.77878907816195,0.223943614732715,-12.4084318344086,7.17993133177378e-30,5.45499974436948e-29
"RPS4X",64971.5289128407,0.527673277715178,0.0949913389232665,5.5549619964977,0.00173258606833446,0.00299100849089303
"CITED1",19.1060135750783,0.420267868848839,0.270979835625654,1.55091934378992,0.271580026900566,0.344775840312893
"HDAC8",675.982542507313,-0.703990465391922,0.0429260596456846,-16.4000719190795,1.92310599158085e-26,1.27207946201202e-25
"PHKA1",852.427674185998,-0.884707729650183,0.123926936724473,-7.13894616484512,1.51454114636948e-07,3.72361987324301e-07
"PHKA1-AS1",0.382279172908921,-4.75841118622065,0.664916962231619,-7.15639915433995,6.0165785395193e-12,1.96660191941774e-11
"NAP1L2",179.130004165098,0.341883720590472,0.154726798920443,2.20959602974958,0.276373221097711,0.350462516534805
"MAP2K4P1",5.97168925206912,-1.10880001806307,0.22684394927217,-4.88794178385915,7.65892056292324e-05,0.000151465312582092
"CHIC1",790.940285472949,-0.366641505076895,0.0859654029631467,-4.26498908210869,0.0874156434035721,0.121342313928423
"TSIX",12.4400218294891,-2.64256893027999,0.443571469613291,-5.95748173926471,3.45120539518044e-08,8.85973608586123e-08
"XIST",4913.87345134649,-1.54967967910019,0.523269622798823,-2.96153189786058,0.00679166024318333,0.0109662935900434
"JPX",69.6598339201672,-2.7022336637856,0.0788921875613916,-34.2522339323244,2.02182331951934e-212,1.9771009603779e-210
"FTX",3690.84478178689,2.14457536808554,0.0813379160886561,26.3662443201521,2.63161508455526e-120,1.27216378880667e-118
"MIR421",0.996054739686413,-7.3438614932963,0.297401157674843,-24.6934529465603,4.73130516553377e-126,2.43095146761808e-124
"MIR545",0.0641293481441888,-4.70993434789764,4.14246823090547,-1.13698743970044,0.256408678262624,0.327435286317198
"SLC16A2",1029.79872233774,0.693861077437884,0.13335220681526,5.20322155897372,0.000436595511316558,0.000803169202439304
"RLIM",3547.68021185792,-1.00320923944842,0.0754253225177662,-13.3006953892987,8.76207804124954e-24,5.23602635976669e-23
"ABCB7",1274.49618281418,-0.39358998894208,0.0442114243716322,-8.90244986530277,0.000581499169268617,0.00105727121685203
"UPRT",487.025264129889,-0.277581507147868,0.0783121758090623,-3.54455107753176,0.362344335609515,0.447448021510353
"ZDHHC15",175.544331806878,-0.354773782041263,0.110190951088752,-3.21962718840239,0.170843241172007,0.225860916931655
"TTC3P1",227.627340553479,-0.486113589056737,0.117242926988373,-4.14620823228801,0.0220108864841052,0.0332979975185508
"MAGEE2",8.01089620881658,-1.25519776033394,0.231383327069895,-5.42475456736248,6.98617603613771e-06,1.51442083447586e-05
"PBDC1",1128.85149849021,0.672101595449055,0.0675032813814142,9.95657665368111,2.01252745882757e-10,5.97117347263996e-10
"MAGEE1",226.957856828266,0.280896031882601,0.100595015880405,2.79234542014042,0.379371200476716,0.466114114649754
"MIR325HG",0.933669106385585,-2.13883053673016,0.466210696426285,-4.58769082975844,2.55999364566424e-05,5.27152500349299e-05
"FGF16",12.3746318847484,2.54190300481827,0.540995460159888,4.69856623947828,1.14768414590556e-05,2.44100005774442e-05
"ATRX",4347.46162675297,-1.26134105976091,0.0600550193340975,-21.0030913943068,6.1864713910726e-64,1.2647102400632e-62
"MAGT1",3501.15734563718,-1.28325468400984,0.0607469040274525,-21.1246104563603,3.51101753791593e-65,7.3985890918149e-64
"COX7B",3598.82880487893,0.0135980726872239,0.0998286581679191,0.136214118638667,0.995198715976096,0.999999999984865
"ATP7A",1728.68695651114,-0.73402176417739,0.116228813855437,-6.31531665711009,1.56095082014794e-05,3.27791948575352e-05
"PGAM4",4.54245048201458,-2.07715097984096,0.218819800357573,-9.4925183938871,3.41240267785548e-17,1.48383575459208e-16
"PGK1",17664.9350972445,-0.838204883456907,0.0875701773676722,-9.57180753371801,9.27810373121434e-12,2.99804113257756e-11
"TAF9B",1114.94944099468,-0.123958266525476,0.0684230390904431,-1.81164514428575,0.967269390524062,0.999999999984865
"CYSLTR1",170.90136684836,-1.44708104585348,0.167487473865931,-8.63993594537003,4.42548494617293e-13,1.54658745977914e-12
"LPAR4",19.2613197963656,0.726136363889594,0.276004257512453,2.63088827119571,0.042456864751425,0.0617374542606207
"P2RY10",47.0120689393422,-3.73698313904216,0.253770098471276,-14.7258607753787,2.89497167817597e-43,3.42235649085761e-42
"GPR174",37.8921373715799,-4.60894222601915,0.316192358184617,-14.5763871476239,1.55306019676383e-43,1.85145715591733e-42
"ITM2A",2407.54405512928,1.61546897633108,0.149955247887428,10.7730072744358,4.2799444327066e-20,2.16651767323555e-19
"TBX22",5.09151375637449,1.92827087631846,0.549658746872668,3.50812369909426,0.00116872705931339,0.00205556470771904
"CHMP1B2P",111.087927913945,0.768026925183491,0.201646064665773,3.80878707678472,0.00509997787775001,0.00835042674119254
"BRWD3",2168.66659536476,-0.677905446742448,0.080252701252673,-8.44713556255365,4.85749913589515e-08,1.23577666543214e-07
"HMGN5",335.561037606851,2.36077657939923,0.138814368666307,17.0067162504931,1.61950039479169e-52,2.47592207330545e-51
"SH3BGRL",4861.47231258793,0.582425288233916,0.10145870154506,5.74051588838091,0.000525587639872287,0.000959808065240097
"RPS6KA6",308.633979213927,-0.197746578236721,0.152937837518974,-1.29298662413863,0.635406023727164,0.731318317703011
"HDX",154.261623788353,-1.07107703028081,0.148550204356487,-7.21020233476398,1.62626463746376e-08,4.26726049301113e-08
"APOOL",1227.48720296279,-0.0243392089636032,0.063805565014681,-0.381459030383996,0.999805970829435,0.999999999984865
"SATL1",0.414267736686154,-3.28785644991045,0.564787683904885,-5.82140252630605,3.76882129055101e-08,9.66107607942647e-08
"ZNF711",904.969809134097,1.13376697374977,0.225366545993769,5.03076873610653,4.4006568683289e-05,8.88590148881334e-05
"POF1B",8216.71819959292,2.45870986153933,0.403991634458973,6.0860415212113,2.28679150564116e-08,5.93368986912515e-08
"CHM",1071.25715955339,-0.886153191965938,0.0576033655789984,-15.3837051543568,1.1759819036728e-28,8.48786938637307e-28
"DACH2",26.1015368345182,0.971005731072043,0.339114381368389,2.86335757025065,0.0169044284857114,0.025944739799421
"KLHL4",58.0629393955139,-1.06200420741529,0.2546783597822,-4.16998212303359,0.000715560800807616,0.00128898134067382
"CPXCR1",0.235554963029185,-4.19003319147534,1.41028873774501,-2.97104633918797,0.00342588721602747,0.00573322765962957
"PABPC5-AS1",0.47186035664032,-3.69534222808675,0.24276354386425,-15.2219817245424,5.12173039215847e-46,6.55112229786635e-45
"PABPC5",80.8775847798187,0.852091892379453,0.183486973692254,4.64388220718376,0.000516489257861123,0.000943842753342494
"PCDH11X",13.7149921290471,-1.12435889679783,0.289373810831809,-3.88548947662486,0.00125841956260509,0.00220600273593392
"NAP1L3",120.51177515636,0.494988045480074,0.168242255697089,2.9421148892064,0.0726786206576835,0.10233844262482
"FAM133A",7.63589854817181,-3.06695664223899,0.298519913297008,-10.2738762327978,1.92883042802517e-21,1.035934742665e-20
"DIAPH2",1990.41118273006,-0.540803392416962,0.0955477433731848,-5.66003312401344,0.00116906122553053,0.00205584921116366
"RPA4",14.4653420100264,-1.90356039745023,0.218125909486568,-8.7268880708894,1.7176690375654e-14,6.53089714695175e-14
"DIAPH2-AS1",10.7216925998184,-1.54625284859515,0.239406599060976,-6.4586893371361,3.07403075069613e-08,7.91829722381305e-08
"PCDH19",253.561976623885,-1.2889043072452,0.232453899395584,-5.54477386955672,3.92396821185358e-06,8.66367760436303e-06
"TNMD",308.609241952603,5.303201415392,0.492403658902732,10.7700284502548,5.20902661758307e-25,3.26448744315159e-24
"TSPAN6",2144.65410809887,-0.341770925708334,0.164363713918841,-2.07935752703357,0.288464811150066,0.364336842604869
"SRPX2",2300.36008139876,0.196579563347131,0.226198477972725,0.869057851798785,0.61752299803412,0.713971429778201
"SYTL4",616.637371921299,0.333484279286931,0.1617985283056,2.06110823614574,0.303090655923938,0.380972853850608
"CSTF2",736.789617256878,-0.809886909033791,0.129033335868809,-6.27657111691833,7.15378408723203e-06,1.54917132698299e-05
"NOX1",41.9408021291396,-0.454430657873143,0.237109061483398,-1.91654698909498,0.195778848839409,0.256003646313301
"XKRX",511.317456750291,-2.27119306667697,0.324560889540257,-6.99774107069442,2.37018355829165e-10,6.99420040424821e-10
"ARL13A",9.10135582778504,-2.69052903846144,0.166381168682284,-16.1708747436387,5.14447019665307e-49,7.20090089531519e-48
"TRMT2B",994.544775191152,-0.822226127811277,0.0657800674922125,-12.4996242654907,1.6729149156461e-18,7.82611430996699e-18
"TMEM35A",142.563468803348,1.10627463077104,0.244912170122019,4.51702596167385,0.000235936870345589,0.000445346058417844
